,model,prompt,Mutation,Code Difference
6385,gpt-4o,prompt5,10,0.01939910101726993
6386,gpt-4o,prompt5,10,0.03713956170703576
6387,gpt-4o,prompt5,10,0.1486997110468993
6388,gpt-4o,prompt5,10,0.032721280602636536
6389,gpt-4o,prompt5,10,0.0695528743789922
6390,gpt-4o,prompt5,10,0.21903491216366466
6391,gpt-4o,prompt5,10,0.04514120524794307
6392,gpt-4o,prompt5,10,0.07760729375138982
6393,gpt-4o,prompt5,10,0.412303664921466
6394,gpt-4o,prompt5,10,0.030564784053156147
6395,gpt-4o,prompt5,10,0.447333034513671
6396,gpt-4o,prompt5,10,0.38669064748201437
6397,gpt-4o,prompt5,10,0.014699331848552339
6398,gpt-4o,prompt5,10,0.02334287601849813
6399,gpt-4o,prompt5,10,0.041882556131260795
6400,gpt-4o,prompt5,10,0.17761692650334077
6401,gpt-4o,prompt5,10,0.05413469735720375
6402,gpt-4o,prompt5,10,0.05774946921443737
6403,gpt-4o,prompt5,10,0.038820212535241816
6404,gpt-4o,prompt5,10,0.04084720121028744
6405,gpt-4o,prompt5,10,0.9773071104387292
6406,gpt-4o,prompt5,10,0.06904906117504543
6407,gpt-4o,prompt5,10,0.058787632221318144
6408,gpt-4o,prompt5,10,0.9456875508543532
6409,gpt-4o,prompt5,10,0.12630998345284059
6410,gpt-4o,prompt5,10,0.9438470728793309
6411,gpt-4o,prompt5,10,0.32397451214655515
6412,gpt-4o,prompt5,10,0.049638460035176864
6413,gpt-4o,prompt5,10,0.041649137568363484
6414,gpt-4o,prompt5,10,0.037193575655114115
6415,gpt-4o,prompt5,10,0.06982441812984892
6416,gpt-4o,prompt5,10,0.0013169446883230904
6417,gpt-4o,prompt5,10,0.756244616709733
6418,gpt-4o,prompt5,10,0.07116564417177915
6419,gpt-4o,prompt5,10,0.07473598700243704
6420,gpt-4o,prompt5,10,0.11898129725427775
6421,gpt-4o,prompt5,10,0.06255144032921811
6422,gpt-4o,prompt5,10,0.038765822784810125
6423,gpt-4o,prompt5,10,0.04518664047151277
6424,gpt-4o,prompt5,10,0.2509788566953798
6425,gpt-4o,prompt5,10,0.10563121089436879
6426,gpt-4o,prompt5,10,0.08005473828258639
6427,gpt-4o,prompt5,10,0.1391001267427123
6428,gpt-4o,prompt5,10,0.08525429930479327
6429,gpt-4o,prompt5,10,0.16294919454770757
6430,gpt-4o,prompt5,10,0.07908428720083246
6431,gpt-4o,prompt5,10,0.05924086555516141
6432,gpt-4o,prompt5,10,0.025978524419812955
6433,gpt-4o,prompt5,10,0.046218487394957986
6434,gpt-4o,prompt5,10,0.08155080213903744
6435,gpt-4o,prompt5,10,0.13377820146170957
6436,gpt-4o,prompt5,10,0.12963540043627297
6437,gpt-4o,prompt5,10,0.10033222591362126
6438,gpt-4o,prompt5,10,0.024041811846689895
6439,gpt-4o,prompt5,10,0.022545959070412763
6440,gpt-4o,prompt5,20,0.14573070607553365
6441,gpt-4o,prompt5,20,0.08074534161490683
6442,gpt-4o,prompt5,20,0.06632868610054922
6443,gpt-4o,prompt5,20,0.022443890274314215
6444,gpt-4o,prompt5,20,0.07211925866236905
6445,gpt-4o,prompt5,20,0.08624708624708624
6446,gpt-4o,prompt5,20,0.045112781954887216
6447,gpt-4o,prompt5,20,0.05278350515463918
6448,gpt-4o,prompt5,20,0.09475806451612903
6449,gpt-4o,prompt5,20,0.6203351104341204
6450,gpt-4o,prompt5,20,0.2467092892064686
6451,gpt-4o,prompt5,20,0.20892351274787535
6452,gpt-4o,prompt5,20,0.08869272803699033
6453,gpt-4o,prompt5,20,0.2017001545595054
6454,gpt-4o,prompt5,20,0.13539282990083906
6455,gpt-4o,prompt5,20,0.4588235294117647
6456,gpt-4o,prompt5,20,0.1211410707307542
6457,gpt-4o,prompt5,20,0.5500191644308164
6458,gpt-4o,prompt5,20,0.04630012401818934
6459,gpt-4o,prompt5,20,0.1076742364917776
6460,gpt-4o,prompt5,20,0.15688405797101448
6461,gpt-4o,prompt5,20,0.16265314744402196
6462,gpt-4o,prompt5,20,0.5612017804154302
6463,gpt-4o,prompt5,20,0.5769944341372912
6464,gpt-4o,prompt5,20,0.18268913115295674
6465,gpt-4o,prompt5,20,0.0944912012241775
6466,gpt-4o,prompt5,20,0.5771407016220295
6467,gpt-4o,prompt5,20,0.1288386869043417
6468,gpt-4o,prompt5,20,0.581466008355488
6469,gpt-4o,prompt5,20,0.1480654761904762
6470,gpt-4o,prompt5,20,0.18804861580013504
6471,gpt-4o,prompt5,20,0.4291682491454615
6472,gpt-4o,prompt5,20,0.044322344322344324
6473,gpt-4o,prompt5,20,0.08846990572878898
6474,gpt-4o,prompt5,20,0.5591955887122932
6475,gpt-4o,prompt5,20,0.11099726775956284
6476,gpt-4o,prompt5,20,0.3572404371584699
6477,gpt-4o,prompt5,20,0.32206284153005466
6478,gpt-4o,prompt5,20,0.40879478827361565
6479,gpt-4o,prompt5,20,0.40622906898861355
6480,gpt-4o,prompt5,20,0.5502049180327869
6481,gpt-4o,prompt5,20,0.4757065735154017
6482,gpt-4o,prompt5,20,0.5310792349726776
6483,gpt-4o,prompt5,20,0.37329234972677594
6484,gpt-4o,prompt5,20,0.04045828857858933
6485,gpt-4o,prompt5,20,0.8647994467496543
6486,gpt-4o,prompt5,20,0.1091307066916823
6487,gpt-4o,prompt5,20,0.07014093739757457
6488,gpt-4o,prompt5,20,0.09465875370919881
6489,gpt-4o,prompt5,20,0.09488399762046401
6490,gpt-4o,prompt5,20,0.049016546987199504
6491,gpt-4o,prompt5,20,0.14798626287855135
6492,gpt-4o,prompt5,20,0.09056493884682586
6493,gpt-4o,prompt5,20,0.2044231918708906
6494,gpt-4o,prompt5,20,0.0433832709113608
6495,gpt-4o,prompt5,20,0.0226497052435619
6496,gpt-4o,prompt5,20,0.029429797670141016
6497,gpt-4o,prompt5,20,0.060880424601935684
6498,gpt-4o,prompt5,20,0.13992974238875877
6499,gpt-4o,prompt5,20,0.12347600518806745
6500,gpt-4o,prompt5,20,0.033116331729408435
6501,gpt-4o,prompt5,20,0.029035012809564473
6502,gpt-4o,prompt5,20,0.12587822014051522
6503,gpt-4o,prompt5,20,0.037757114680191606
6504,gpt-4o,prompt5,20,0.008422887017136218
6505,gpt-4o,prompt5,20,0.12363919129082426
6506,gpt-4o,prompt5,20,0.10505632695834424
6507,gpt-4o,prompt5,20,0.026474820143884893
6508,gpt-4o,prompt5,20,0.1497844827586207
6509,gpt-4o,prompt5,20,0.0711743772241993
6510,gpt-4o,prompt5,20,0.20521880945909216
6511,gpt-4o,prompt5,20,0.06740331491712707
6512,gpt-4o,prompt5,20,0.47094240837696333
6513,gpt-4o,prompt5,40,0.031677018633540374
6514,gpt-4o,prompt5,40,0.1772963075984132
6515,gpt-4o,prompt5,40,0.14269942036985922
6516,gpt-4o,prompt5,40,0.10544430538172717
6517,gpt-4o,prompt5,40,0.2912004069175992
6518,gpt-4o,prompt5,40,0.187683284457478
6519,gpt-4o,prompt5,40,0.08887598024978216
6520,gpt-4o,prompt5,40,0.23168199347374666
6521,gpt-4o,prompt5,40,0.07105263157894737
6522,gpt-4o,prompt5,40,0.18332820670562905
6523,gpt-4o,prompt5,40,0.2204497907949791
6524,gpt-4o,prompt5,40,0.11488250652741515
6525,gpt-4o,prompt5,40,0.21162483487450462
6526,gpt-4o,prompt5,40,0.06645569620253164
6527,gpt-4o,prompt5,40,0.1621866505587436
6528,gpt-4o,prompt5,40,0.2189922480620155
6529,gpt-4o,prompt5,40,0.09467120181405896
6530,gpt-4o,prompt5,40,0.06743070362473348
6531,gpt-4o,prompt5,40,0.287816646562123
6532,gpt-4o,prompt5,40,0.0847457627118644
6533,gpt-4o,prompt5,40,0.04462585034013605
6534,gpt-4o,prompt5,40,0.7267150027886224
6535,gpt-4o,prompt5,40,0.05698234349919743
6536,gpt-4o,prompt5,40,0.2032312925170068
6537,gpt-4o,prompt5,40,0.20985979194934418
6538,gpt-4o,prompt5,40,0.05982667039418507
6539,gpt-4o,prompt5,40,0.3030869971936389
6540,gpt-4o,prompt5,40,0.18219944082013048
6541,gpt-4o,prompt5,40,0.12331034482758621
6542,gpt-4o,prompt5,40,0.01593068753493572
6543,gpt-4o,prompt5,40,0.11345939933259176
6544,gpt-4o,prompt5,40,0.23351453557078705
6545,gpt-4o,prompt5,40,0.060282742064550546
6546,gpt-4o,prompt5,40,0.046338965693804406
6547,gpt-4o,prompt5,40,0.11288022813688213
6548,gpt-4o,prompt5,40,0.0317208564631245
6549,gpt-4o,prompt5,40,0.11817462410973358
6550,gpt-4o,prompt5,40,0.12933526011560695
6551,gpt-4o,prompt5,40,0.14299424184261036
6552,gpt-4o,prompt5,40,0.7350674373795761
6553,gpt-4o,prompt5,40,0.08766859344894026
6554,gpt-4o,prompt5,40,0.1329479768786127
6555,gpt-4o,prompt5,40,0.02922609305588029
6556,gpt-4o,prompt5,40,0.13005780346820808
6557,gpt-4o,prompt5,40,0.04541241890639481
6558,gpt-4o,prompt5,40,0.12970990330110035
6559,gpt-4o,prompt5,40,0.7259093809827696
6560,gpt-4o,prompt5,40,0.06427457098283931
6561,gpt-4o,prompt5,40,0.059204141054674864
6562,gpt-4o,prompt5,40,0.5193266832917706
6563,gpt-4o,prompt5,40,0.10365488316357101
6564,gpt-4o,prompt5,40,0.15289147082123053
6565,gpt-4o,prompt5,40,0.35062111801242235
6566,gpt-4o,prompt5,40,0.6701995012468828
6567,gpt-4o,prompt5,40,0.4940773067331671
6568,gpt-4o,prompt5,40,0.4401496259351621
6569,gpt-4o,prompt5,40,0.04865025215069712
6570,gpt-4o,prompt5,40,0.08546280522430437
6571,gpt-4o,prompt5,40,0.10974588103881597
6572,gpt-4o,prompt5,40,0.618009750501864
6573,gpt-4o,prompt5,40,0.5749035894393355
6574,gpt-4o,prompt5,40,0.5099377039454168
6575,gpt-4o,prompt5,40,0.5327795906259271
6576,gpt-4o,prompt5,40,0.35885447106955
6577,gpt-4o,prompt5,40,0.5771478667445938
6578,gpt-4o,prompt5,40,0.59760374050263
6579,gpt-4o,prompt5,40,0.8085914669783753
6580,gpt-4o,prompt5,40,0.536978417266187
6581,gpt-4o,prompt5,40,0.6216216216216216
6582,gpt-4o,prompt5,40,0.5961754780652418
6583,gpt-4o,prompt5,40,0.6986490212296664
6584,gpt-4o,prompt5,40,0.6326709526592635
6585,gpt-4o,prompt5,40,0.11744340878828229
6586,gpt-4o,prompt5,40,0.43830128205128205
6587,gpt-4o,prompt5,40,0.0930294195600318
6588,gpt-4o,prompt5,40,0.5
6589,gpt-4o,prompt5,40,0.5520163646990064
6590,gpt-4o,prompt5,40,0.5581531268264173
6591,gpt-4o,prompt5,40,0.5517241379310345
6592,gpt-4o,prompt5,40,0.5356516656925775
6593,gpt-4o,prompt5,40,0.5295149035651666
6594,gpt-4o,prompt5,40,0.5505552308591467
6595,gpt-4o,prompt5,40,0.07466918714555766
6596,gpt-4o,prompt5,40,0.014637391882900865
6597,gpt-4o,prompt5,40,0.033451270504985524
6598,gpt-4o,prompt5,40,0.36696658097686374
6599,gpt-4o,prompt5,40,0.06386701662292213
6600,gpt-4o,prompt5,40,0.1616361071932299
6601,gpt-4o,prompt5,40,0.14618520675596972
6602,gpt-4o,prompt5,40,0.07279029462738301
6603,gpt-4o,prompt5,40,0.11129568106312292
6604,gpt-4o,prompt5,40,0.07825413223140495
6605,gpt-4o,prompt5,40,0.042163882259347654
6606,gpt-4o,prompt5,40,0.1092478421701603
6607,gpt-4o,prompt5,40,0.03851333153784002
6608,gpt-4o,prompt5,40,0.19836146971201588
6609,gpt-4o,prompt5,40,0.2628352490421456
6610,gpt-4o,prompt5,40,0.10106126386878919
6611,gpt-4o,prompt5,40,0.12671059300557527
6612,gpt-4o,prompt5,40,0.1437414030261348
6613,gpt-4o,prompt5,40,0.0711743772241993
6614,gpt-4o,prompt5,40,0.04432757325319309
6615,gpt-4o,prompt5,40,0.16177202588352413
6616,gpt-4o,prompt5,40,0.07923019245188703
6617,gpt-4o,prompt5,40,0.25544554455445545
6618,gpt-4o,prompt5,40,0.134033203125
6619,gpt-4o,prompt5,40,0.08269525267993874
6620,gpt-4o,prompt5,40,0.1762866762866763
6621,gpt-4o,prompt5,40,0.2441860465116279
6622,gpt-4o,prompt5,40,0.13353889943074004
6623,gpt-4o,prompt5,40,0.20567837017771998
6624,gpt-4o,prompt5,40,0.1775827143821742
6625,gpt-4o,prompt5,40,0.19080408707241225
6626,gpt-4o,prompt5,40,0.13499433748584372
6627,gpt-4o,prompt5,40,0.10284133769172743
6628,gpt-4o,prompt5,40,0.13232104121475055
6629,gpt-4o,prompt5,40,0.19106393483090595
6630,gpt-4o,prompt5,40,0.3921660060620191
6631,gpt-4o,prompt5,40,0.06310679611650485
6632,gpt-4o,prompt5,40,0.23152249941711356
6633,gpt-4o,prompt5,40,0.05673408978786384
6634,gpt-4o,prompt5,40,0.053330056524944706
6635,gpt-4o,prompt5,40,0.07785888077858881
6636,gpt-4o,prompt5,40,0.17126937984496124
6637,gpt-4o,prompt5,40,0.15090403337969402
6638,gpt-4o,prompt5,40,0.14031620553359683
6639,gpt-4o,prompt9,2,0.06989247311827956
6640,gpt-4o,prompt9,2,0.07349665924276169
6641,gpt-4o,prompt9,2,0.19556451612903225
6642,gpt-4o,prompt9,2,0.06565176022835395
6643,gpt-4o,prompt9,2,0.06216537775133849
6644,gpt-4o,prompt9,2,0.07051472775959536
6645,gpt-4o,prompt9,2,0.18236600063431652
6646,gpt-4o,prompt9,2,0.216289592760181
6647,gpt-4o,prompt9,2,0.08015028177833437
6648,gpt-4o,prompt9,2,0.10590823381521056
6649,gpt-4o,prompt9,2,0.13648740639891083
6650,gpt-4o,prompt9,2,0.15649867374005305
6651,gpt-4o,prompt9,2,0.11511450381679389
6652,gpt-4o,prompt9,2,0.05319493999351281
6653,gpt-4o,prompt9,2,0.12672268907563025
6654,gpt-4o,prompt9,2,0.029116465863453816
6655,gpt-4o,prompt9,2,0.1911021233569262
6656,gpt-4o,prompt9,2,0.09700476514635807
6657,gpt-4o,prompt9,2,0.15658602150537634
6658,gpt-4o,prompt9,2,0.1403852432255958
6659,gpt-4o,prompt9,2,0.2898148148148148
6660,gpt-4o,prompt9,2,0.14521008403361343
6661,gpt-4o,prompt9,2,0.12356515867656989
6662,gpt-4o,prompt9,2,0.0643312101910828
6663,gpt-4o,prompt9,2,0.10108917631041525
6664,gpt-4o,prompt9,2,0.09942314217848659
6665,gpt-4o,prompt9,2,0.12495867768595041
6666,gpt-4o,prompt9,2,0.15319426336375488
6667,gpt-4o,prompt9,2,0.06963434022257552
6668,gpt-4o,prompt9,2,0.11809713905522289
6669,gpt-4o,prompt9,2,0.12818791946308725
6670,gpt-4o,prompt9,2,0.18751969744721084
6671,gpt-4o,prompt9,2,0.17462879276952872
6672,gpt-4o,prompt9,2,0.15530799475753604
6673,gpt-4o,prompt9,2,0.20853540252182348
6674,gpt-4o,prompt9,2,0.24487924182207277
6675,gpt-4o,prompt9,2,0.059003362885967595
6676,gpt-4o,prompt9,2,0.10027514521553042
6677,gpt-4o,prompt9,2,0.11219810455518191
6678,gpt-4o,prompt9,2,0.1851328434143584
6679,gpt-4o,prompt9,2,0.15153301886792453
6680,gpt-4o,prompt9,2,0.06786915316416998
6681,gpt-4o,prompt9,2,0.04708040354631611
6682,gpt-4o,prompt9,2,0.09446652399877713
6683,gpt-4o,prompt9,2,0.07000917150718435
6684,gpt-4o,prompt9,2,0.07153775603790889
6685,gpt-4o,prompt9,2,0.05138483965014577
6686,gpt-4o,prompt9,2,0.04456140350877193
6687,gpt-4o,prompt9,2,0.13233761722820422
6688,gpt-4o,prompt9,2,0.047134621905730756
6689,gpt-4o,prompt9,2,0.06342425238251725
6690,gpt-4o,prompt9,2,0.0896116827082642
6691,gpt-4o,prompt9,2,0.06381510865815798
6692,gpt-4o,prompt9,2,0.0788243152972612
6693,gpt-4o,prompt9,2,0.060434056761268784
6694,gpt-4o,prompt9,2,0.29864864864864865
6695,gpt-4o,prompt9,2,0.039176626826029216
6696,gpt-4o,prompt9,2,0.06105125693764284
6697,gpt-4o,prompt9,2,0.06437625083388926
6698,gpt-4o,prompt9,2,0.04512516469038208
6699,gpt-4o,prompt9,2,0.1253048780487805
6700,gpt-4o,prompt9,2,0.04645799011532125
6701,gpt-4o,prompt9,2,0.13223388305847075
6702,gpt-4o,prompt9,2,0.0789306174411203
6703,gpt-4o,prompt9,2,0.033666666666666664
6704,gpt-4o,prompt9,2,0.4166666666666667
6705,gpt-4o,prompt9,2,0.036838580040187544
6706,gpt-4o,prompt9,2,0.17502746246796044
6707,gpt-4o,prompt9,2,0.09074733096085409
6708,gpt-4o,prompt9,2,0.03905447070914697
6709,gpt-4o,prompt9,2,0.12284692882677933
6710,gpt-4o,prompt9,2,0.04975124378109453
6711,gpt-4o,prompt9,2,0.11212219694507637
6712,gpt-4o,prompt9,2,0.06293940408436559
6713,gpt-4o,prompt9,2,0.044766505636070854
6714,gpt-4o,prompt9,2,0.07518543492919758
6715,gpt-4o,prompt9,2,0.047379032258064516
6716,gpt-4o,prompt9,2,0.06063618290258449
6717,gpt-4o,prompt9,2,0.15246338215712382
6718,gpt-4o,prompt9,2,0.04106910039113429
6719,gpt-4o,prompt9,2,0.08842443729903537
6720,gpt-4o,prompt9,2,0.1080227416298168
6721,gpt-4o,prompt9,2,0.13732718894009216
6722,gpt-4o,prompt9,2,0.055
6723,gpt-4o,prompt9,2,0.031198141387321607
6724,gpt-4o,prompt9,2,0.05056932350971199
6725,gpt-4o,prompt9,2,0.034460124712832295
6726,gpt-4o,prompt9,2,0.016711229946524065
6727,gpt-4o,prompt9,2,0.04813559322033898
6728,gpt-4o,prompt9,2,0.033825944170771755
6729,gpt-4o,prompt9,2,0.1129746835443038
6730,gpt-4o,prompt9,2,0.04929577464788732
6731,gpt-4o,prompt9,2,0.04723346828609987
6732,gpt-4o,prompt9,2,0.05254350736278447
6733,gpt-4o,prompt9,2,0.09041007426541815
6734,gpt-4o,prompt9,2,0.06118355065195587
6735,gpt-4o,prompt9,2,0.08876933422999328
6736,gpt-4o,prompt9,2,0.06342913776015857
6737,gpt-4o,prompt9,2,0.034460124712832295
6738,gpt-4o,prompt9,2,0.047122181083810166
6739,gpt-4o,prompt9,2,0.09479434447300772
6740,gpt-4o,prompt9,2,0.05459300424975482
6741,gpt-4o,prompt9,2,0.0493619879113499
6742,gpt-4o,prompt9,2,0.0468013468013468
6743,gpt-4o,prompt9,2,0.07441253263707572
6744,gpt-4o,prompt9,2,0.03648648648648649
6745,gpt-4o,prompt9,2,0.02872235061076263
6746,gpt-4o,prompt9,2,0.04128595600676819
6747,gpt-4o,prompt9,2,0.05
6748,gpt-4o,prompt9,2,0.05581708137188971
6749,gpt-4o,prompt9,2,0.03887618425351192
6750,gpt-4o,prompt9,2,0.053817692566431215
6751,gpt-4o,prompt9,2,0.034403669724770644
6752,gpt-4o,prompt9,2,0.08839601414336226
6753,gpt-4o,prompt9,5,0.1757847533632287
6754,gpt-4o,prompt9,5,0.06574165840766436
6755,gpt-4o,prompt9,5,0.10646984924623115
6756,gpt-4o,prompt9,5,0.06427158866183257
6757,gpt-4o,prompt9,5,0.10419955794126934
6758,gpt-4o,prompt9,5,0.12560940636650417
6759,gpt-4o,prompt9,5,0.4541820418204182
6760,gpt-4o,prompt9,5,0.45977704127749325
6761,gpt-4o,prompt9,5,0.18433978618896274
6762,gpt-4o,prompt9,5,0.13148695885990858
6763,gpt-4o,prompt9,5,0.10048808498420901
6764,gpt-4o,prompt9,5,0.07067238912732475
6765,gpt-4o,prompt9,5,0.03351783517835178
6766,gpt-4o,prompt9,5,0.2726750861079219
6767,gpt-4o,prompt9,5,0.20387453874538744
6768,gpt-4o,prompt9,5,0.12052117263843648
6769,gpt-4o,prompt9,5,0.22585669781931464
6770,gpt-4o,prompt9,5,0.056432748538011696
6771,gpt-4o,prompt9,5,0.09594405594405594
6772,gpt-4o,prompt9,5,0.09566184649610679
6773,gpt-4o,prompt9,5,0.160546282245827
6774,gpt-4o,prompt9,5,0.2560941440179322
6775,gpt-4o,prompt9,5,1.641025641025641
6776,gpt-4o,prompt9,5,1.2506828528072838
6777,gpt-4o,prompt9,5,0.027728085867620753
6778,gpt-4o,prompt9,5,0.15135583840619812
6779,gpt-4o,prompt9,5,0.5257332595462092
6780,gpt-4o,prompt9,5,0.4374361593462717
6781,gpt-4o,prompt9,5,0.2888765910348644
6782,gpt-4o,prompt9,5,1.6253458771444382
6783,gpt-4o,prompt9,5,0.2611879576891782
6784,gpt-4o,prompt9,5,1.6192584394023244
6785,gpt-4o,prompt9,5,0.7055753913759956
6786,gpt-4o,prompt9,5,0.03149394347240915
6787,gpt-4o,prompt9,5,0.06991912340203496
6788,gpt-4o,prompt9,5,0.05707931801334322
6789,gpt-4o,prompt9,5,0.08846611177170036
6790,gpt-4o,prompt9,5,0.16986234021632252
6791,gpt-4o,prompt9,5,0.07716962524654833
6792,gpt-4o,prompt9,5,0.07079195314489432
6793,gpt-4o,prompt9,5,0.06191874694077337
6794,gpt-4o,prompt9,5,0.05100272344639762
6795,gpt-4o,prompt9,5,0.23248560460652593
6796,gpt-4o,prompt9,5,0.027425088877602845
6797,gpt-4o,prompt9,5,0.09865689865689865
6798,gpt-4o,prompt9,5,0.048792270531400964
6799,gpt-4o,prompt9,5,0.2177013422818792
6800,gpt-4o,prompt9,5,0.14064206158549902
6801,gpt-4o,prompt9,5,0.029817644159684575
6802,gpt-4o,prompt9,5,0.051541425818882464
6803,gpt-4o,prompt9,5,0.14675098124727431
6804,gpt-4o,prompt9,5,0.043985419198055896
6805,gpt-4o,prompt9,5,0.06153846153846154
6806,gpt-4o,prompt9,5,0.062380952380952384
6807,gpt-4o,prompt9,5,0.04208221843833617
6808,gpt-4o,prompt9,5,0.020295665246805313
6809,gpt-4o,prompt9,5,0.18436154949784792
6810,gpt-4o,prompt9,5,0.06882591093117409
6811,gpt-4o,prompt9,5,0.021128511061396966
6812,gpt-4o,prompt9,5,0.013527054108216433
6813,gpt-4o,prompt9,5,0.03904343582235237
6814,gpt-4o,prompt9,5,0.04764267990074442
6815,gpt-4o,prompt9,5,0.026693030153237766
6816,gpt-4o,prompt9,5,0.04675196850393701
6817,gpt-4o,prompt9,5,0.10355912743972445
6818,gpt-4o,prompt9,5,0.062380952380952384
6819,gpt-4o,prompt9,5,0.021371769383697812
6820,gpt-4o,prompt9,5,0.04487024011642008
6821,gpt-4o,prompt9,5,0.021371769383697812
6822,gpt-4o,prompt9,5,0.02661029594628202
6823,gpt-4o,prompt9,5,0.040214477211796246
6824,gpt-4o,prompt9,5,0.018537328593194517
6825,gpt-4o,prompt9,5,0.059469787437305945
6826,gpt-4o,prompt9,5,0.026452410383189122
6827,gpt-4o,prompt9,5,0.051769804960269686
6828,gpt-4o,prompt9,5,0.042599805258033106
6829,gpt-4o,prompt9,5,0.05890804597701149
6830,gpt-4o,prompt9,5,0.07667057444314185
6831,gpt-4o,prompt9,5,0.052682222756795766
6832,gpt-4o,prompt9,5,0.03665436654366544
6833,gpt-4o,prompt9,5,0.019910403185664508
6834,gpt-4o,prompt9,5,0.1798291310689727
6835,gpt-4o,prompt9,5,0.05531807895398542
6836,gpt-4o,prompt9,5,0.11186287776274244
6837,gpt-4o,prompt9,5,0.9750979940050726
6838,gpt-4o,prompt9,5,0.16070541480377545
6839,gpt-4o,prompt9,5,0.02500618965090369
6840,gpt-4o,prompt9,5,0.057669298875329025
6841,gpt-4o,prompt9,5,0.02548874041078941
6842,gpt-4o,prompt9,5,0.05062680810028929
6843,gpt-4o,prompt9,5,0.051769804960269686
6844,gpt-4o,prompt9,5,0.03052683407188577
6845,gpt-4o,prompt9,5,0.05
6846,gpt-4o,prompt9,5,0.05382027871215762
6847,gpt-4o,prompt9,5,0.07319369263356083
6848,gpt-4o,prompt9,5,0.07359204921911973
6849,gpt-4o,prompt9,5,0.061487130600571975
6850,gpt-4o,prompt9,5,0.02500618965090369
6851,gpt-4o,prompt9,5,0.06527415143603134
6852,gpt-4o,prompt9,5,0.04744613894940692
6853,gpt-4o,prompt9,5,0.11166253101736973
6854,gpt-4o,prompt9,5,0.08247903075489282
6855,gpt-4o,prompt9,5,0.2176039119804401
6856,gpt-4o,prompt9,5,0.18693371483071053
6857,gpt-4o,prompt9,5,0.7517831669044223
6858,gpt-4o,prompt9,5,0.13430206957287538
6859,gpt-4o,prompt9,5,0.06687754179846363
6860,gpt-4o,prompt9,5,0.8540180694246314
6861,gpt-4o,prompt9,5,0.10359712230215827
6862,gpt-4o,prompt9,5,0.2413162705667276
6863,gpt-4o,prompt9,5,0.24379770992366412
6864,gpt-4o,prompt9,5,0.2709832134292566
6865,gpt-4o,prompt9,5,0.1209556993529119
6866,gpt-4o,prompt9,5,0.2152399802078179
6867,gpt-4o,prompt9,5,0.12606303151575787
6868,gpt-4o,prompt9,5,0.26727012863268224
6869,gpt-4o,prompt9,5,0.077209797657082
6870,gpt-4o,prompt9,5,0.19776119402985073
6871,gpt-4o,prompt9,5,0.21641791044776118
6872,gpt-4o,prompt9,5,0.29056603773584905
6873,gpt-4o,prompt9,5,0.030542390731964193
6874,gpt-4o,prompt9,5,0.07991475759190197
6875,gpt-4o,prompt9,5,0.08949011446409989
6876,gpt-4o,prompt9,5,0.07377049180327869
6877,gpt-4o,prompt9,5,0.8658906882591093
6878,gpt-4o,prompt9,5,1.0474489795918367
6879,gpt-4o,prompt9,5,0.19081632653061226
6880,gpt-4o,prompt9,5,0.6612244897959184
6881,gpt-4o,prompt9,5,0.049414161996943456
6882,gpt-4o,prompt9,5,0.0845213849287169
6883,gpt-4o,prompt9,5,0.19635627530364372
6884,gpt-4o,prompt9,5,0.4519230769230769
6885,gpt-4o,prompt9,5,0.3694331983805668
6886,gpt-4o,prompt9,5,0.7550607287449392
6887,gpt-4o,prompt9,5,0.24782830863566685
6888,gpt-4o,prompt9,5,0.2302771855010661
6889,gpt-4o,prompt9,5,0.3333333333333333
6890,gpt-4o,prompt9,5,0.3637087146836451
6891,gpt-4o,prompt9,5,0.6414953271028038
6892,gpt-4o,prompt9,5,0.1408016443987667
6893,gpt-4o,prompt9,5,0.9708613512648094
6894,gpt-4o,prompt9,5,0.30862233534839323
6895,gpt-4o,prompt9,5,0.6118533744433025
6896,gpt-4o,prompt9,5,0.6604666892120392
6897,gpt-4o,prompt9,10,0.33161334709322327
6898,gpt-4o,prompt9,10,0.2714763852733358
6899,gpt-4o,prompt9,10,0.5383983572895277
6900,gpt-4o,prompt9,10,0.45796847635726795
6901,gpt-4o,prompt9,10,0.6611208406304728
6902,gpt-4o,prompt9,10,0.45227670753064797
6903,gpt-4o,prompt9,10,0.12591951536131546
6904,gpt-4o,prompt9,10,0.10170178282009724
6905,gpt-4o,prompt9,10,0.31962155491567257
6906,gpt-4o,prompt9,10,0.8955408753096614
6907,gpt-4o,prompt9,10,0.5354640980735552
6908,gpt-4o,prompt9,10,0.27119741100323624
6909,gpt-4o,prompt9,10,0.4323224852071006
6910,gpt-4o,prompt9,10,0.21131921824104236
6911,gpt-4o,prompt9,10,0.21795465062471078
6912,gpt-4o,prompt9,10,0.38488576449912126
6913,gpt-4o,prompt9,10,0.32762609902822765
6914,gpt-4o,prompt9,10,0.07523364485981308
6915,gpt-4o,prompt9,10,0.35259310824921686
6916,gpt-4o,prompt9,10,0.2297250261051166
6917,gpt-4o,prompt9,10,0.05743125652627915
6918,gpt-4o,prompt9,10,0.18355704697986577
6919,gpt-4o,prompt9,10,0.35256816740646796
6920,gpt-4o,prompt9,10,0.37550607287449395
6921,gpt-4o,prompt9,10,0.5022407170294494
6922,gpt-4o,prompt9,10,0.17381562099871958
6923,gpt-4o,prompt9,10,0.27446933962264153
